customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST0890,Male,0,No,No,17,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),67.74,4737.6,Yes
CUST0891,Male,0,Yes,No,72,Yes,Yes,DSL,No,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),61.59,2980.3,No
CUST0892,Male,0,Yes,No,25,Yes,No,Fiber optic,Yes,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Electronic check,21.58,1510.63,No
CUST0893,Male,0,Yes,No,6,Yes,No phone service,No,No internet service,No internet service,Yes,No,No,No,Month-to-month,Yes,Electronic check,120.0,7212.71,Yes
CUST0894,Male,0,Yes,No,10,Yes,No,Fiber optic,No,No,No,No,No,No internet service,Two year,No,Electronic check,36.75,743.5,No
CUST0895,Female,0,No,No,35,No,No,No,Yes,No,No,Yes,No,No internet service,Month-to-month,Yes,Mailed check,24.2,758.6,No
CUST0896,Female,1,Yes,No,72,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,58.61,1050.71,Yes
CUST0897,Female,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Mailed check,36.16,46.93,No
CUST0898,Female,0,Yes,No,2,Yes,No,Fiber optic,No internet service,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),63.45,910.58,Yes
CUST0899,Male,0,No,Yes,63,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,No,Month-to-month,No,Electronic check,85.63,110.32,No
CUST0900,Male,0,No,No,72,Yes,No phone service,No,Yes,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.86,4942.97,No
CUST0901,Male,0,Yes,Yes,9,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),89.44,2791.74,No
CUST0902,Female,0,Yes,Yes,14,Yes,No phone service,No,No,No internet service,Yes,Yes,No,No,One year,Yes,Mailed check,55.83,1294.88,No
CUST0903,Female,0,Yes,No,32,Yes,No phone service,DSL,No,No,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,66.49,3662.29,No
CUST0904,Male,0,Yes,No,12,Yes,Yes,No,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),77.24,4642.41,No
CUST0905,Male,0,No,No,62,No,Yes,DSL,No,No,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.0,1404.93,No
CUST0906,Female,0,No,No,3,Yes,No phone service,No,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,82.12,3825.28,Yes
CUST0907,Female,1,Yes,No,1,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),21.28,718.63,Yes
CUST0908,Male,1,Yes,No,7,Yes,No,Fiber optic,No internet service,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),120.0,2720.85,Yes
CUST0909,Male,0,No,Yes,10,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No internet service,Month-to-month,No,Electronic check,52.86,887.31,No
CUST0910,Female,1,Yes,Yes,3,Yes,No,No,No,No,No,Yes,Yes,No internet service,Two year,Yes,Mailed check,59.45,958.26,No
CUST0911,Male,0,No,No,2,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),41.91,1259.46,Yes
CUST0912,Male,0,Yes,Yes,42,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),46.1,3292.38,No
CUST0913,Male,0,Yes,Yes,5,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,120.0,127.27,Yes
CUST0914,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),93.21,1398.32,Yes
CUST0915,Female,0,No,No,13,Yes,Yes,DSL,No,Yes,No,No internet service,No,Yes,Two year,No,Bank transfer (automatic),20.0,287.52,No
CUST0916,Female,1,No,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Mailed check,110.13,5717.26,Yes
CUST0917,Female,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,No,Mailed check,100.8,2623.39,Yes
CUST0918,Female,0,Yes,No,8,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),56.56,1892.93,No
CUST0919,Female,0,Yes,Yes,25,Yes,No,No,Yes,No,No,No,No,No,Two year,No,Mailed check,74.2,857.19,No
CUST0920,Female,1,Yes,Yes,24,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,64.55,1920.72,Yes
CUST0921,Male,0,Yes,No,43,Yes,Yes,No,Yes,No,No internet service,Yes,No,No internet service,Two year,No,Credit card (automatic),120.0,999.26,No
CUST0922,Male,0,Yes,No,42,No,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),41.11,1597.01,No
CUST0923,Male,0,No,No,33,Yes,No phone service,DSL,No,Yes,No,No,No internet service,Yes,Two year,No,Credit card (automatic),69.38,551.82,No
CUST0924,Male,0,Yes,Yes,17,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),52.16,2979.45,No
CUST0925,Male,1,Yes,No,66,Yes,No,Fiber optic,No,Yes,No internet service,No,No internet service,No,Two year,Yes,Bank transfer (automatic),22.01,907.39,No
CUST0926,Male,1,No,No,29,Yes,No,DSL,No,No,No,No internet service,Yes,No internet service,One year,No,Bank transfer (automatic),120.0,6288.21,No
CUST0927,Male,0,Yes,No,72,Yes,No phone service,No,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),29.55,907.71,No
CUST0928,Female,1,No,No,51,Yes,Yes,No,No,No internet service,No internet service,No internet service,No,No,One year,Yes,Credit card (automatic),71.6,2011.06,No
CUST0929,Female,0,Yes,No,1,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,20.0,159.46,Yes
CUST0930,Male,1,No,No,11,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Electronic check,53.03,2025.33,Yes
CUST0931,Male,0,No,No,25,Yes,No,No,Yes,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,No,Electronic check,77.66,2914.52,Yes
CUST0932,Female,0,No,No,38,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Two year,No,Mailed check,40.26,1378.24,No
CUST0933,Male,0,No,No,23,Yes,No,No,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),82.6,4425.66,No
CUST0934,Male,0,Yes,No,46,No,Yes,Fiber optic,Yes,No internet service,Yes,No,No,No,One year,No,Bank transfer (automatic),56.93,3421.86,No
CUST0935,Female,0,No,No,9,Yes,No,No,Yes,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,99.8,5419.88,Yes
CUST0936,Male,0,Yes,No,6,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No,No internet service,Two year,Yes,Electronic check,105.85,1187.08,Yes
CUST0937,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),47.4,2140.77,Yes
CUST0938,Male,0,Yes,No,25,Yes,No phone service,DSL,Yes,Yes,Yes,No,No internet service,Yes,One year,Yes,Mailed check,67.3,451.12,No
CUST0939,Female,0,No,No,35,No,Yes,DSL,Yes,No,Yes,No,No internet service,Yes,Two year,No,Electronic check,70.5,3547.61,No
CUST0940,Female,0,Yes,No,11,Yes,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),83.58,2349.5,Yes
CUST0941,Female,1,No,No,28,Yes,No,DSL,No,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,65.43,680.97,Yes
CUST0942,Male,0,No,No,1,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),70.71,4398.33,No
CUST0943,Female,0,No,Yes,3,Yes,Yes,No,Yes,No,Yes,No internet service,Yes,No internet service,Two year,Yes,Bank transfer (automatic),57.7,2573.01,No
CUST0944,Male,0,No,No,36,Yes,No phone service,DSL,No,No,No,No internet service,No,Yes,One year,No,Electronic check,68.46,1792.58,No
CUST0945,Male,1,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,103.94,330.69,Yes
CUST0946,Male,0,Yes,No,33,No,Yes,Fiber optic,No,No,Yes,No,No internet service,Yes,Two year,Yes,Credit card (automatic),84.38,3303.49,No
CUST0947,Male,0,Yes,No,53,Yes,Yes,No,No,No,No internet service,No,No internet service,No,Month-to-month,No,Credit card (automatic),86.04,5725.72,No
CUST0948,Female,1,Yes,No,57,Yes,No,Fiber optic,Yes,No internet service,No,No,No,No internet service,One year,Yes,Mailed check,86.69,3757.49,Yes
CUST0949,Female,1,Yes,No,5,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,60.39,4226.23,No
CUST0950,Male,0,Yes,Yes,19,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),74.56,796.95,No
CUST0951,Male,0,Yes,No,39,Yes,Yes,No,No,No,No,No,Yes,No internet service,One year,No,Mailed check,32.44,1341.58,No
CUST0952,Female,0,No,No,44,Yes,Yes,No,No,Yes,No,No internet service,No,No,One year,Yes,Mailed check,103.06,5943.39,No
CUST0953,Male,1,No,No,46,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,Yes,Yes,Two year,Yes,Electronic check,20.0,766.27,No
CUST0954,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),62.39,465.75,No
CUST0955,Male,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,99.23,4205.72,Yes
CUST0956,Male,1,Yes,Yes,26,Yes,Yes,DSL,No internet service,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,24.08,1070.13,No
CUST0957,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,76.99,4060.51,No
CUST0958,Male,0,No,No,11,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,44.58,2453.79,Yes
CUST0959,Female,0,Yes,No,3,Yes,No phone service,DSL,Yes,No internet service,No,Yes,No internet service,No,Two year,No,Bank transfer (automatic),53.94,3005.57,No
CUST0960,Male,0,Yes,No,37,Yes,No phone service,Fiber optic,Yes,No,No,No,No internet service,Yes,Month-to-month,No,Mailed check,93.38,4491.92,No
CUST0961,Male,0,No,Yes,10,Yes,No phone service,DSL,No,No internet service,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),70.94,1157.95,No
CUST0962,Male,0,No,Yes,5,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,No,Month-to-month,No,Mailed check,20.0,594.01,Yes
CUST0963,Female,0,No,No,4,No,Yes,No,No internet service,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,35.71,2003.36,No
CUST0964,Male,0,No,No,11,Yes,Yes,DSL,No,No internet service,No,No internet service,Yes,No,One year,Yes,Mailed check,94.26,6475.04,Yes
CUST0965,Male,1,No,Yes,26,Yes,Yes,No,No,No internet service,No internet service,Yes,No,Yes,One year,No,Bank transfer (automatic),78.47,518.3,No
CUST0966,Male,0,Yes,No,13,Yes,No,DSL,No,Yes,No internet service,No,Yes,Yes,One year,Yes,Mailed check,117.44,4583.03,No
CUST0967,Male,1,Yes,No,1,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,One year,Yes,Bank transfer (automatic),115.48,2677.86,Yes
CUST0968,Female,0,Yes,No,3,Yes,No phone service,DSL,No,No,No internet service,No,No,Yes,Two year,No,Credit card (automatic),54.73,930.62,No
CUST0969,Female,1,Yes,No,10,No,No phone service,No,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,120.0,4429.51,No
CUST0970,Male,0,No,Yes,32,Yes,Yes,No,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),65.73,2894.44,Yes
CUST0971,Female,0,Yes,Yes,3,No,No,Fiber optic,No internet service,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),36.12,61.18,No
CUST0972,Male,0,No,No,24,No,Yes,No,Yes,Yes,No,No internet service,Yes,No,One year,No,Electronic check,45.99,2593.64,No
CUST0973,Male,1,No,No,3,Yes,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),20.0,1184.23,No
CUST0974,Male,0,No,No,7,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),113.21,7873.94,No
CUST0975,Female,0,No,No,5,Yes,Yes,No,No,No internet service,No internet service,No,No,No,Month-to-month,Yes,Electronic check,112.84,1560.13,No
CUST0976,Female,0,No,No,2,Yes,No,No,No,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),34.53,1492.36,No
CUST0977,Female,1,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),58.16,1819.96,No
CUST0978,Female,0,No,No,18,Yes,No,DSL,Yes,No,No internet service,Yes,No,Yes,One year,No,Credit card (automatic),67.87,1681.28,No
CUST0979,Female,0,Yes,No,53,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,36.19,1489.56,No
CUST0980,Female,0,No,No,3,Yes,Yes,DSL,No,No internet service,Yes,No,No internet service,Yes,Two year,Yes,Electronic check,20.0,1130.98,No
CUST0981,Female,1,Yes,Yes,4,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No internet service,One year,Yes,Electronic check,58.69,154.75,No
CUST0982,Female,0,No,No,10,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),55.37,3866.18,Yes
CUST0983,Female,0,No,Yes,43,Yes,No,Fiber optic,No,No internet service,No,No,No,Yes,One year,Yes,Credit card (automatic),53.35,3120.92,No
CUST0984,Male,0,Yes,No,10,Yes,No,DSL,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),71.68,3894.59,No
CUST0985,Female,0,Yes,No,15,Yes,No,DSL,No,No,No internet service,Yes,Yes,No,One year,Yes,Bank transfer (automatic),107.89,5932.36,No
CUST0986,Female,0,No,No,10,Yes,No phone service,Fiber optic,No,No,No,No internet service,No,Yes,Two year,Yes,Electronic check,55.91,1600.25,Yes
CUST0987,Female,0,Yes,No,2,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,70.11,3811.71,No
CUST0988,Female,0,No,Yes,72,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No,Yes,One year,No,Electronic check,86.81,2470.56,No
CUST0989,Female,0,No,Yes,23,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,81.62,5289.92,No
CUST0990,Female,0,Yes,No,46,Yes,No phone service,No,No internet service,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,46.57,632.51,Yes
CUST0991,Female,0,Yes,Yes,32,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No internet service,No internet service,Two year,No,Bank transfer (automatic),67.89,1477.09,No
CUST0992,Female,0,Yes,No,21,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,81.43,3268.85,Yes
CUST0993,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),31.15,737.12,Yes
CUST0994,Female,0,Yes,No,30,Yes,Yes,DSL,No,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,102.91,3202.53,No
CUST0995,Female,0,No,No,5,Yes,No,No,No internet service,Yes,No,No,No,Yes,One year,No,Credit card (automatic),107.95,3882.02,No
CUST0996,Male,0,Yes,Yes,16,Yes,Yes,DSL,Yes,No internet service,No,Yes,No,No internet service,Month-to-month,Yes,Mailed check,43.32,2677.01,Yes
CUST0997,Male,0,No,No,29,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,No,Two year,No,Mailed check,70.81,2701.17,No
CUST0998,Female,0,No,No,45,Yes,No phone service,DSL,No internet service,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,84.27,2252.88,No
CUST0999,Female,0,No,Yes,34,Yes,No,DSL,Yes,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),48.63,904.03,No
CUST1000,Male,1,Yes,No,33,Yes,No,No,No,No,Yes,Yes,No internet service,No internet service,One year,Yes,Bank transfer (automatic),79.45,2384.72,No
